tracking_id,shipment_id,status,timestamp
94188,99389280,Delivered,2025-06-15 13:00:00
94189,bd37d004,Order Placed,2025-11-15 03:00:00
94190,bd37d004,Picked Up,2025-11-16 00:00:00
94191,bd37d004,In Transit,2025-11-18 00:00:00
94192,05ee5067,Order Placed,2025-03-22 02:00:00
94193,05ee5067,Cancelled,2025-03-25 00:00:00
94194,260c629d,Order Placed,2026-01-18 04:00:00
94195,260c629d,Picked Up,2026-01-20 00:00:00
94196,da8f659a,Order Placed,2025-11-21 04:00:00
94197,da8f659a,Picked Up,2025-11-23 00:00:00
94198,da8f659a,In Transit,2025-11-25 00:00:00
94199,da8f659a,Out for Delivery,2025-11-23 10:00:00
94200,da8f659a,Delivered,2025-11-23 15:00:00
94201,4550f60c,Order Placed,2025-12-21 03:00:00
94202,4550f60c,Cancelled,2025-12-23 00:00:00
94203,3238545c,Order Placed,2025-04-18 01:00:00
94204,3238545c,Cancelled,2025-04-19 00:00:00
94205,b82eec6d,Order Placed,2025-08-17 04:00:00
94206,b82eec6d,Cancelled,2025-08-19 00:00:00
94207,0c0b21e9,Order Placed,2025-10-09 04:00:00
94208,0c0b21e9,Picked Up,2025-10-11 00:00:00
94209,bc8cd203,Order Placed,2025-03-07 01:00:00
94210,bc8cd203,Picked Up,2025-03-08 00:00:00
94211,bc8cd203,In Transit,2025-03-10 00:00:00
94212,52a34235,Order Placed,2025-08-14 03:00:00
94213,52a34235,Picked Up,2025-08-15 00:00:00
94214,4c2f33c3,Order Placed,2025-10-09 03:00:00
94215,4c2f33c3,Picked Up,2025-10-11 00:00:00
94216,4c2f33c3,In Transit,2025-10-12 00:00:00
94217,0704d26f,Order Placed,2025-05-18 02:00:00
94218,0704d26f,Picked Up,2025-05-20 00:00:00
94219,0704d26f,In Transit,2025-05-21 00:00:00
94220,2fa83f41,Order Placed,2026-01-14 01:00:00
94221,2fa83f41,Picked Up,2026-01-15 00:00:00
94222,2fa83f41,In Transit,2026-01-16 00:00:00
94223,6a1d3442,Order Placed,2025-02-22 03:00:00
94224,6a1d3442,Picked Up,2025-02-24 00:00:00
94225,ea97bf49,Order Placed,2025-09-20 02:00:00
94226,ea97bf49,Picked Up,2025-09-22 00:00:00
94227,32d28f1d,Order Placed,2025-03-05 04:00:00
94228,32d28f1d,Picked Up,2025-03-06 00:00:00
94229,32d28f1d,In Transit,2025-03-07 00:00:00
94230,1af26d20,Order Placed,2025-08-08 04:00:00
94231,1af26d20,Cancelled,2025-08-11 00:00:00
94232,3d729a33,Order Placed,2025-02-23 03:00:00
94233,3d729a33,Cancelled,2025-02-26 00:00:00
94234,4033d1c5,Order Placed,2025-09-18 04:00:00
94235,4033d1c5,Cancelled,2025-09-20 00:00:00
94236,f5d51708,Order Placed,2025-05-09 04:00:00
94237,f5d51708,Picked Up,2025-05-10 00:00:00
94238,f5d51708,In Transit,2025-05-11 00:00:00
94239,f5d51708,Out for Delivery,2025-05-13 09:00:00
94240,f5d51708,Delivered,2025-05-13 17:00:00
94241,21074287,Order Placed,2025-05-10 03:00:00
94242,21074287,Picked Up,2025-05-11 00:00:00
94243,f6ed6730,Order Placed,2026-01-25 03:00:00
94244,f6ed6730,Picked Up,2026-01-26 00:00:00
94245,f6ed6730,In Transit,2026-01-27 00:00:00
94246,f6ed6730,Out for Delivery,2026-01-29 06:00:00
94247,f6ed6730,Delivered,2026-01-29 09:00:00
94248,11c26ab4,Order Placed,2025-04-04 01:00:00
94249,11c26ab4,Picked Up,2025-04-05 00:00:00
94250,11c26ab4,In Transit,2025-04-07 00:00:00
94251,11c26ab4,Out for Delivery,2025-04-09 08:00:00
94252,11c26ab4,Delivered,2025-04-09 12:00:00
94253,85bf4478,Order Placed,2025-07-10 01:00:00
94254,85bf4478,Picked Up,2025-07-12 00:00:00
94255,85bf4478,In Transit,2025-07-13 00:00:00
94256,85bf4478,Out for Delivery,2025-07-11 09:00:00
94257,85bf4478,Delivered,2025-07-11 13:00:00
94258,d0cd82ab,Order Placed,2025-11-26 03:00:00
94259,d0cd82ab,Picked Up,2025-11-28 00:00:00
94260,d0cd82ab,In Transit,2025-11-29 00:00:00
94261,dd82415e,Order Placed,2025-06-20 04:00:00
94262,dd82415e,Picked Up,2025-06-21 00:00:00
94263,dd82415e,In Transit,2025-06-23 00:00:00
94264,dd82415e,Out for Delivery,2025-06-22 09:00:00
94265,dd82415e,Delivered,2025-06-22 11:00:00
94266,1a534319,Order Placed,2026-01-22 03:00:00
94267,1a534319,Cancelled,2026-01-24 00:00:00
94268,29f50c0d,Order Placed,2025-06-23 02:00:00
94269,29f50c0d,Picked Up,2025-06-25 00:00:00
94270,29f50c0d,In Transit,2025-06-26 00:00:00
94271,9950240c,Order Placed,2025-06-28 04:00:00
94272,9950240c,Picked Up,2025-06-29 00:00:00
94273,2c95e779,Order Placed,2026-01-02 02:00:00
94274,2c95e779,Picked Up,2026-01-04 00:00:00
94275,2c95e779,In Transit,2026-01-05 00:00:00
94276,2c95e779,Out for Delivery,2026-01-03 09:00:00
94277,2c95e779,Delivered,2026-01-03 17:00:00
94278,18b69ce4,Order Placed,2025-10-27 01:00:00
94279,18b69ce4,Cancelled,2025-10-28 00:00:00
94280,7b2844f8,Order Placed,2025-04-27 04:00:00
94281,7b2844f8,Picked Up,2025-04-29 00:00:00
94282,d809f8d4,Order Placed,2026-01-16 02:00:00
94283,d809f8d4,Picked Up,2026-01-17 00:00:00
94284,95e5b63f,Order Placed,2025-03-04 04:00:00
94285,95e5b63f,Picked Up,2025-03-05 00:00:00
94286,95e5b63f,In Transit,2025-03-06 00:00:00
94287,95e5b63f,Out for Delivery,2025-03-07 07:00:00
94288,95e5b63f,Delivered,2025-03-07 14:00:00
94289,4e4ae1a0,Order Placed,2025-07-31 01:00:00
94290,4e4ae1a0,Picked Up,2025-08-01 00:00:00
94291,0606a036,Order Placed,2025-02-25 04:00:00
94292,0606a036,Picked Up,2025-02-26 00:00:00
94293,d610f7a9,Order Placed,2025-09-05 01:00:00
94294,d610f7a9,Picked Up,2025-09-06 00:00:00
94295,ab1303a7,Order Placed,2025-03-11 04:00:00
94296,ab1303a7,Picked Up,2025-03-13 00:00:00
94297,ab1303a7,In Transit,2025-03-15 00:00:00
94298,ab1303a7,Out for Delivery,2025-03-13 08:00:00
94299,ab1303a7,Delivered,2025-03-13 13:00:00
94300,7d714c7f,Order Placed,2025-04-18 02:00:00
94301,7d714c7f,Picked Up,2025-04-19 00:00:00
94302,7d714c7f,In Transit,2025-04-20 00:00:00
94303,7d714c7f,Out for Delivery,2025-04-24 06:00:00
94304,7d714c7f,Delivered,2025-04-24 09:00:00
94305,76e2e6bc,Order Placed,2025-05-24 04:00:00
94306,76e2e6bc,Picked Up,2025-05-25 00:00:00
94307,76e2e6bc,In Transit,2025-05-26 00:00:00
94308,76e2e6bc,Out for Delivery,2025-05-30 07:00:00
94309,76e2e6bc,Delivered,2025-05-30 10:00:00
94310,706ff8d7,Order Placed,2025-03-11 04:00:00
94311,706ff8d7,Cancelled,2025-03-13 00:00:00
94312,75aa54c6,Order Placed,2025-06-26 02:00:00
94313,75aa54c6,Cancelled,2025-06-27 00:00:00
94314,dac281f3,Order Placed,2025-05-18 02:00:00
94315,dac281f3,Picked Up,2025-05-20 00:00:00
94316,dac281f3,In Transit,2025-05-21 00:00:00
94317,dac281f3,Out for Delivery,2025-05-24 08:00:00
94318,dac281f3,Delivered,2025-05-24 11:00:00
94319,c169e102,Order Placed,2025-07-07 03:00:00
94320,c169e102,Picked Up,2025-07-08 00:00:00
94321,75b2e451,Order Placed,2025-03-30 03:00:00
94322,75b2e451,Cancelled,2025-04-02 00:00:00
94323,76fec76c,Order Placed,2025-09-10 01:00:00
94324,76fec76c,Picked Up,2025-09-12 00:00:00
94325,76fec76c,In Transit,2025-09-13 00:00:00
94326,76fec76c,Out for Delivery,2025-09-11 09:00:00
94327,76fec76c,Delivered,2025-09-11 11:00:00
94328,38f0dfbb,Order Placed,2026-01-06 02:00:00
94329,38f0dfbb,Picked Up,2026-01-07 00:00:00
94330,beecf021,Order Placed,2025-10-01 01:00:00
94331,beecf021,Picked Up,2025-10-02 00:00:00
94332,beecf021,In Transit,2025-10-03 00:00:00
94333,beecf021,Out for Delivery,2025-10-02 08:00:00
94334,beecf021,Delivered,2025-10-02 15:00:00
94335,77cab26b,Order Placed,2025-09-27 02:00:00
94336,77cab26b,Picked Up,2025-09-29 00:00:00
94337,77cab26b,In Transit,2025-09-30 00:00:00
94338,77cab26b,Out for Delivery,2025-09-28 06:00:00
94339,77cab26b,Delivered,2025-09-28 09:00:00
94340,0ee7799b,Order Placed,2025-05-10 03:00:00
94341,0ee7799b,Picked Up,2025-05-12 00:00:00
94342,0ee7799b,In Transit,2025-05-14 00:00:00
94343,41eb620e,Order Placed,2025-08-30 03:00:00
94344,41eb620e,Picked Up,2025-09-01 00:00:00
94345,aada488c,Order Placed,2025-07-30 04:00:00
94346,aada488c,Cancelled,2025-08-01 00:00:00
94347,5430f0f8,Order Placed,2025-07-28 02:00:00
94348,5430f0f8,Picked Up,2025-07-30 00:00:00
94349,0d2625c1,Order Placed,2025-10-26 02:00:00
94350,0d2625c1,Picked Up,2025-10-28 00:00:00
94351,6639b5c2,Order Placed,2025-04-24 02:00:00
94352,6639b5c2,Picked Up,2025-04-25 00:00:00
94353,6639b5c2,In Transit,2025-04-26 00:00:00
94354,fe4a4f7f,Order Placed,2025-08-18 02:00:00
94355,fe4a4f7f,Picked Up,2025-08-20 00:00:00
94356,9f849942,Order Placed,2025-06-25 03:00:00
94357,9f849942,Cancelled,2025-06-27 00:00:00
94358,8587a676,Order Placed,2025-03-04 02:00:00
94359,8587a676,Picked Up,2025-03-06 00:00:00
94360,8587a676,In Transit,2025-03-08 00:00:00
94361,8587a676,Out for Delivery,2025-03-11 07:00:00
94362,8587a676,Delivered,2025-03-11 13:00:00
94363,ba183f21,Order Placed,2026-02-19 01:00:00
94364,ba183f21,Picked Up,2026-02-20 00:00:00
94365,ba183f21,In Transit,2026-02-21 00:00:00
94366,b0de3006,Order Placed,2025-03-05 01:00:00
94367,b0de3006,Picked Up,2025-03-07 00:00:00
94368,d57abc1c,Order Placed,2025-07-07 03:00:00
94369,d57abc1c,Picked Up,2025-07-09 00:00:00
94370,d57abc1c,In Transit,2025-07-11 00:00:00
94371,02c411f3,Order Placed,2026-01-07 03:00:00
94372,02c411f3,Picked Up,2026-01-08 00:00:00
94373,3a2edd71,Order Placed,2025-06-06 04:00:00
94374,3a2edd71,Cancelled,2025-06-08 00:00:00
94375,afa755a1,Order Placed,2025-04-06 02:00:00
94376,afa755a1,Picked Up,2025-04-08 00:00:00
94377,dd70299f,Order Placed,2025-12-23 04:00:00
94378,dd70299f,Picked Up,2025-12-25 00:00:00
94379,927ffcfa,Order Placed,2025-08-15 03:00:00
94380,927ffcfa,Picked Up,2025-08-17 00:00:00
94381,f41edb3b,Order Placed,2026-02-15 02:00:00
94382,f41edb3b,Picked Up,2026-02-16 00:00:00
94383,25c1eb93,Order Placed,2025-04-23 04:00:00
94384,25c1eb93,Picked Up,2025-04-25 00:00:00
94385,25c1eb93,In Transit,2025-04-27 00:00:00
94386,25c1eb93,Out for Delivery,2025-04-24 09:00:00
94387,25c1eb93,Delivered,2025-04-24 12:00:00
94388,43760998,Order Placed,2025-10-25 01:00:00
94389,43760998,Cancelled,2025-10-27 00:00:00
94390,7a2c3cbd,Order Placed,2025-09-25 03:00:00
94391,7a2c3cbd,Picked Up,2025-09-27 00:00:00
94392,7a2c3cbd,In Transit,2025-09-29 00:00:00
94393,7a2c3cbd,Out for Delivery,2025-10-02 06:00:00
94394,7a2c3cbd,Delivered,2025-10-02 13:00:00
94395,02354f39,Order Placed,2025-06-12 04:00:00
94396,02354f39,Picked Up,2025-06-14 00:00:00
94397,02354f39,In Transit,2025-06-15 00:00:00
94398,02354f39,Out for Delivery,2025-06-14 09:00:00
94399,02354f39,Delivered,2025-06-14 16:00:00
94400,b70b8a04,Order Placed,2025-12-20 03:00:00
94401,b70b8a04,Picked Up,2025-12-21 00:00:00
94402,b70b8a04,In Transit,2025-12-23 00:00:00
94403,b70b8a04,Out for Delivery,2025-12-21 06:00:00
94404,b70b8a04,Delivered,2025-12-21 14:00:00
94405,9559a3ad,Order Placed,2026-02-02 01:00:00
94406,9559a3ad,Picked Up,2026-02-03 00:00:00
94407,26da11bb,Order Placed,2025-05-14 01:00:00
94408,26da11bb,Cancelled,2025-05-16 00:00:00
94409,91838f07,Order Placed,2026-02-12 03:00:00
94410,91838f07,Picked Up,2026-02-13 00:00:00
94411,91838f07,In Transit,2026-02-15 00:00:00
94412,aa72c9a5,Order Placed,2026-01-08 01:00:00
94413,aa72c9a5,Picked Up,2026-01-10 00:00:00
94414,0d3df220,Order Placed,2025-03-12 03:00:00
94415,0d3df220,Picked Up,2025-03-14 00:00:00
94416,0d3df220,In Transit,2025-03-15 00:00:00
94417,0d3df220,Out for Delivery,2025-03-17 06:00:00
94418,0d3df220,Delivered,2025-03-17 08:00:00
94419,6d8d170b,Order Placed,2025-05-12 04:00:00
94420,6d8d170b,Picked Up,2025-05-13 00:00:00
94421,6d8d170b,In Transit,2025-05-15 00:00:00
94422,6d8d170b,Out for Delivery,2025-05-15 09:00:00
94423,6d8d170b,Delivered,2025-05-15 17:00:00
94424,35366c26,Order Placed,2026-02-16 04:00:00
94425,35366c26,Picked Up,2026-02-17 00:00:00
94426,494e85e6,Order Placed,2025-05-11 03:00:00
94427,494e85e6,Picked Up,2025-05-12 00:00:00
94428,494e85e6,In Transit,2025-05-14 00:00:00
94429,3aaebf4e,Order Placed,2025-08-10 03:00:00
94430,3aaebf4e,Cancelled,2025-08-11 00:00:00
94431,d8064b1b,Order Placed,2025-06-04 04:00:00
94432,d8064b1b,Picked Up,2025-06-06 00:00:00
94433,d8064b1b,In Transit,2025-06-07 00:00:00
94434,d8064b1b,Out for Delivery,2025-06-05 09:00:00
94435,d8064b1b,Delivered,2025-06-05 16:00:00
94436,b56bbc3d,Order Placed,2026-02-17 01:00:00
94437,b56bbc3d,Cancelled,2026-02-18 00:00:00
94438,a1ccedf7,Order Placed,2025-03-29 01:00:00
94439,a1ccedf7,Cancelled,2025-04-01 00:00:00
94440,6449da4a,Order Placed,2025-08-29 01:00:00
94441,6449da4a,Picked Up,2025-08-31 00:00:00
94442,6449da4a,In Transit,2025-09-02 00:00:00
94443,6449da4a,Out for Delivery,2025-09-04 07:00:00
94444,6449da4a,Delivered,2025-09-04 10:00:00
94445,a9ffd824,Order Placed,2025-08-15 03:00:00
94446,a9ffd824,Cancelled,2025-08-17 00:00:00
94447,a4971bb7,Order Placed,2025-12-21 03:00:00
94448,a4971bb7,Picked Up,2025-12-23 00:00:00
94449,a4971bb7,In Transit,2025-12-25 00:00:00
94450,c071c978,Order Placed,2025-06-18 03:00:00
94451,c071c978,Picked Up,2025-06-19 00:00:00
94452,c071c978,In Transit,2025-06-20 00:00:00
94453,bfd455de,Order Placed,2026-01-08 04:00:00
94454,bfd455de,Cancelled,2026-01-10 00:00:00
94455,5f3689f3,Order Placed,2025-05-03 02:00:00
94456,5f3689f3,Picked Up,2025-05-05 00:00:00
94457,5f3689f3,In Transit,2025-05-06 00:00:00
94458,5f3689f3,Out for Delivery,2025-05-05 06:00:00
94459,5f3689f3,Delivered,2025-05-05 11:00:00
94460,76a79b12,Order Placed,2025-02-23 01:00:00
94461,76a79b12,Picked Up,2025-02-25 00:00:00
94462,4476e48f,Order Placed,2025-10-02 04:00:00
94463,4476e48f,Picked Up,2025-10-04 00:00:00
94464,4476e48f,In Transit,2025-10-05 00:00:00
94465,4476e48f,Out for Delivery,2025-10-04 10:00:00
94466,4476e48f,Delivered,2025-10-04 15:00:00
94467,7aad6a76,Order Placed,2025-12-28 01:00:00
94468,7aad6a76,Picked Up,2025-12-30 00:00:00
94469,7aad6a76,In Transit,2025-12-31 00:00:00
94470,7aad6a76,Out for Delivery,2025-12-31 07:00:00
94471,7aad6a76,Delivered,2025-12-31 13:00:00
94472,a654d2de,Order Placed,2025-03-09 03:00:00
94473,a654d2de,Picked Up,2025-03-10 00:00:00
94474,b8085759,Order Placed,2025-04-23 02:00:00
94475,b8085759,Picked Up,2025-04-24 00:00:00
94476,b8085759,In Transit,2025-04-25 00:00:00
94477,b8085759,Out for Delivery,2025-04-30 08:00:00
94478,b8085759,Delivered,2025-04-30 16:00:00
94479,fc2836d8,Order Placed,2025-02-23 02:00:00
94480,fc2836d8,Picked Up,2025-02-24 00:00:00
94481,948f8d30,Order Placed,2025-05-11 04:00:00
94482,948f8d30,Cancelled,2025-05-13 00:00:00
94483,27147395,Order Placed,2026-01-14 04:00:00
94484,27147395,Cancelled,2026-01-17 00:00:00
94485,b9eef56d,Order Placed,2025-07-17 01:00:00
94486,b9eef56d,Picked Up,2025-07-18 00:00:00
94487,b9eef56d,In Transit,2025-07-20 00:00:00
94488,b9eef56d,Out for Delivery,2025-07-18 09:00:00
94489,b9eef56d,Delivered,2025-07-18 14:00:00
94490,1c7bc66b,Order Placed,2026-01-21 04:00:00
94491,1c7bc66b,Picked Up,2026-01-23 00:00:00
94492,1c7bc66b,In Transit,2026-01-25 00:00:00
94493,1c7bc66b,Out for Delivery,2026-01-26 10:00:00
94494,1c7bc66b,Delivered,2026-01-26 17:00:00
94495,410bcd4a,Order Placed,2025-03-06 01:00:00
94496,410bcd4a,Picked Up,2025-03-08 00:00:00
94497,410bcd4a,In Transit,2025-03-10 00:00:00
94498,410bcd4a,Out for Delivery,2025-03-12 06:00:00
94499,410bcd4a,Delivered,2025-03-12 10:00:00
94500,5ab9bac8,Order Placed,2025-05-13 01:00:00
94501,5ab9bac8,Picked Up,2025-05-14 00:00:00
94502,5ab9bac8,In Transit,2025-05-15 00:00:00
94503,aaa59cbb,Order Placed,2025-10-12 02:00:00
94504,aaa59cbb,Picked Up,2025-10-13 00:00:00
94505,aaa59cbb,In Transit,2025-10-15 00:00:00
94506,630f119b,Order Placed,2025-08-15 01:00:00
94507,630f119b,Picked Up,2025-08-17 00:00:00
94508,cdc86140,Order Placed,2025-08-25 01:00:00
94509,cdc86140,Cancelled,2025-08-27 00:00:00
94510,b49db9a2,Order Placed,2026-01-26 02:00:00
94511,b49db9a2,Picked Up,2026-01-27 00:00:00
94512,b49db9a2,In Transit,2026-01-29 00:00:00
94513,b49db9a2,Out for Delivery,2026-01-30 10:00:00
94514,b49db9a2,Delivered,2026-01-30 12:00:00
94515,0c0ca775,Order Placed,2025-09-14 04:00:00
94516,0c0ca775,Picked Up,2025-09-15 00:00:00
94517,0c0ca775,In Transit,2025-09-17 00:00:00
94518,293442bb,Order Placed,2025-09-24 04:00:00
94519,293442bb,Picked Up,2025-09-25 00:00:00
94520,293442bb,In Transit,2025-09-26 00:00:00
94521,293442bb,Out for Delivery,2025-09-27 07:00:00
94522,293442bb,Delivered,2025-09-27 12:00:00
94523,6e6de0ca,Order Placed,2025-03-08 04:00:00
94524,6e6de0ca,Cancelled,2025-03-10 00:00:00
94525,72543a69,Order Placed,2025-04-24 04:00:00
94526,72543a69,Picked Up,2025-04-25 00:00:00
94527,03a22d1a,Order Placed,2025-03-29 02:00:00
94528,03a22d1a,Picked Up,2025-03-30 00:00:00
94529,03a22d1a,In Transit,2025-03-31 00:00:00
94530,03a22d1a,Out for Delivery,2025-03-31 10:00:00
94531,03a22d1a,Delivered,2025-03-31 14:00:00
94532,cbfded55,Order Placed,2025-07-17 02:00:00
94533,cbfded55,Picked Up,2025-07-18 00:00:00
94534,cbfded55,In Transit,2025-07-20 00:00:00
94535,cbfded55,Out for Delivery,2025-07-18 06:00:00
94536,cbfded55,Delivered,2025-07-18 11:00:00
94537,99b758de,Order Placed,2026-01-25 04:00:00
94538,99b758de,Picked Up,2026-01-26 00:00:00
94539,99b758de,In Transit,2026-01-27 00:00:00
94540,99b758de,Out for Delivery,2026-01-26 09:00:00
94541,99b758de,Delivered,2026-01-26 16:00:00
94542,c99847b9,Order Placed,2025-02-27 03:00:00
94543,c99847b9,Picked Up,2025-03-01 00:00:00
94544,c99847b9,In Transit,2025-03-02 00:00:00
94545,c99847b9,Out for Delivery,2025-02-28 08:00:00
94546,c99847b9,Delivered,2025-02-28 12:00:00
94547,e82986cf,Order Placed,2025-08-15 02:00:00
94548,e82986cf,Picked Up,2025-08-16 00:00:00
94549,e82986cf,In Transit,2025-08-18 00:00:00
94550,e82986cf,Out for Delivery,2025-08-22 09:00:00
94551,e82986cf,Delivered,2025-08-22 15:00:00
94552,a8d9f787,Order Placed,2025-12-10 03:00:00
94553,a8d9f787,Cancelled,2025-12-13 00:00:00
94554,3ea5d86b,Order Placed,2026-01-25 03:00:00
94555,3ea5d86b,Picked Up,2026-01-27 00:00:00
94556,3ea5d86b,In Transit,2026-01-28 00:00:00
94557,3ea5d86b,Out for Delivery,2026-01-27 09:00:00
94558,3ea5d86b,Delivered,2026-01-27 16:00:00
94559,ca3a6283,Order Placed,2025-08-18 01:00:00
94560,ca3a6283,Cancelled,2025-08-20 00:00:00
94561,e324d87b,Order Placed,2026-02-11 03:00:00
94562,e324d87b,Picked Up,2026-02-13 00:00:00
94563,e324d87b,In Transit,2026-02-14 00:00:00
94564,e324d87b,Out for Delivery,2026-02-13 10:00:00
94565,e324d87b,Delivered,2026-02-13 12:00:00
94566,cd438ee7,Order Placed,2025-12-16 04:00:00
94567,cd438ee7,Cancelled,2025-12-19 00:00:00
94568,7130b0a4,Order Placed,2025-12-11 01:00:00
94569,7130b0a4,Picked Up,2025-12-12 00:00:00
94570,9edf0d5f,Order Placed,2025-12-10 01:00:00
94571,9edf0d5f,Picked Up,2025-12-11 00:00:00
94572,057da2c7,Order Placed,2025-05-13 04:00:00
94573,057da2c7,Picked Up,2025-05-14 00:00:00
94574,057da2c7,In Transit,2025-05-15 00:00:00
94575,057da2c7,Out for Delivery,2025-05-18 10:00:00
94576,057da2c7,Delivered,2025-05-18 16:00:00
94577,d33296fc,Order Placed,2025-10-18 03:00:00
94578,d33296fc,Picked Up,2025-10-19 00:00:00
94579,d33296fc,In Transit,2025-10-20 00:00:00
94580,90dd8505,Order Placed,2026-01-11 03:00:00
94581,90dd8505,Cancelled,2026-01-14 00:00:00
94582,0bdabf5f,Order Placed,2026-01-13 04:00:00
94583,0bdabf5f,Picked Up,2026-01-14 00:00:00
94584,0bdabf5f,In Transit,2026-01-15 00:00:00
94585,0bdabf5f,Out for Delivery,2026-01-17 10:00:00
94586,0bdabf5f,Delivered,2026-01-17 12:00:00
94587,4cc3d8b2,Order Placed,2026-02-11 04:00:00
94588,4cc3d8b2,Picked Up,2026-02-13 00:00:00
94589,761d3d0b,Order Placed,2025-07-29 01:00:00
94590,761d3d0b,Picked Up,2025-07-31 00:00:00
94591,761d3d0b,In Transit,2025-08-01 00:00:00
94592,761d3d0b,Out for Delivery,2025-08-05 08:00:00
94593,761d3d0b,Delivered,2025-08-05 13:00:00
94594,1819c350,Order Placed,2025-07-06 04:00:00
94595,1819c350,Picked Up,2025-07-07 00:00:00
94596,2e6a5d02,Order Placed,2025-07-14 01:00:00
94597,2e6a5d02,Picked Up,2025-07-16 00:00:00
94598,2e6a5d02,In Transit,2025-07-17 00:00:00
94599,89975d40,Order Placed,2026-02-15 03:00:00
94600,89975d40,Picked Up,2026-02-17 00:00:00
94601,89975d40,In Transit,2026-02-18 00:00:00
94602,89975d40,Out for Delivery,2026-02-19 06:00:00
94603,89975d40,Delivered,2026-02-19 11:00:00
94604,1b6f461e,Order Placed,2025-07-31 03:00:00
94605,1b6f461e,Picked Up,2025-08-02 00:00:00
94606,1b6f461e,In Transit,2025-08-04 00:00:00
94607,1b6f461e,Out for Delivery,2025-08-05 10:00:00
94608,1b6f461e,Delivered,2025-08-05 14:00:00
94609,4be7e842,Order Placed,2026-01-20 03:00:00
94610,4be7e842,Picked Up,2026-01-21 00:00:00
94611,4be7e842,In Transit,2026-01-23 00:00:00
94612,4be7e842,Out for Delivery,2026-01-27 08:00:00
94613,4be7e842,Delivered,2026-01-27 13:00:00
94614,15d0cad3,Order Placed,2025-12-10 02:00:00
94615,15d0cad3,Picked Up,2025-12-12 00:00:00
94616,7de75d44,Order Placed,2026-01-21 04:00:00
94617,7de75d44,Picked Up,2026-01-23 00:00:00
94618,7de75d44,In Transit,2026-01-24 00:00:00
94619,57ca9090,Order Placed,2025-07-31 04:00:00
94620,57ca9090,Cancelled,2025-08-01 00:00:00
94621,1e9bc585,Order Placed,2025-05-03 03:00:00
94622,1e9bc585,Picked Up,2025-05-04 00:00:00
94623,1e9bc585,In Transit,2025-05-06 00:00:00
94624,1e9bc585,Out for Delivery,2025-05-09 10:00:00
94625,1e9bc585,Delivered,2025-05-09 18:00:00
94626,81d54cdd,Order Placed,2025-04-24 04:00:00
94627,81d54cdd,Picked Up,2025-04-25 00:00:00
94628,29a00791,Order Placed,2025-04-19 02:00:00
94629,29a00791,Picked Up,2025-04-21 00:00:00
94630,6114c17a,Order Placed,2025-07-19 01:00:00
94631,6114c17a,Picked Up,2025-07-20 00:00:00
94632,6114c17a,In Transit,2025-07-21 00:00:00
94633,7290bc9b,Order Placed,2025-05-24 01:00:00
94634,7290bc9b,Picked Up,2025-05-26 00:00:00
94635,7290bc9b,In Transit,2025-05-28 00:00:00
94636,7290bc9b,Out for Delivery,2025-05-30 07:00:00
94637,7290bc9b,Delivered,2025-05-30 13:00:00
94638,c2802172,Order Placed,2025-10-15 04:00:00
94639,c2802172,Picked Up,2025-10-16 00:00:00
94640,a7903e46,Order Placed,2025-04-14 02:00:00
94641,a7903e46,Picked Up,2025-04-15 00:00:00
94642,26bc9e26,Order Placed,2026-01-26 04:00:00
94643,26bc9e26,Picked Up,2026-01-28 00:00:00
94644,26bc9e26,In Transit,2026-01-29 00:00:00
94645,8aaa7887,Order Placed,2025-03-24 01:00:00
94646,8aaa7887,Picked Up,2025-03-26 00:00:00
94647,8aaa7887,In Transit,2025-03-27 00:00:00
94648,8aaa7887,Out for Delivery,2025-03-30 06:00:00
94649,8aaa7887,Delivered,2025-03-30 12:00:00
94650,1b1e0a6a,Order Placed,2025-11-04 04:00:00
94651,1b1e0a6a,Picked Up,2025-11-05 00:00:00
94652,b01c5448,Order Placed,2026-02-20 01:00:00
94653,b01c5448,Cancelled,2026-02-21 00:00:00
94654,d19256f9,Order Placed,2025-06-29 01:00:00
94655,d19256f9,Picked Up,2025-07-01 00:00:00
94656,afe506ab,Order Placed,2025-10-02 03:00:00
94657,afe506ab,Picked Up,2025-10-03 00:00:00
